APNXId,displayName,dataProvider,DataCost,MinCPM,PercentOfMedia,member_id,provider,code,subtype
241789,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Books,DNU,0.76,,,1262,,bk_27071,Old
241790,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Ethnographic,DNU,0.76,,,1262,,bk_27087,Old
241791,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Household,DNU,0.76,,,1262,,bk_27092,Old
241792,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Household:Linens & Textiles,DNU,0.76,,,1262,,bk_27099,Old
241793,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Household:Linens & Textiles:Sewing,DNU,0.76,,,1262,,bk_27147,Old
241794,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Household:Rugs & Carpets,DNU,0.76,,,1262,,bk_27143,Old
241795,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Maritime & Navigation,DNU,0.76,,,1262,,bk_27118,Old
241796,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Maritime & Navigation:Maps  Atlases & Globes,DNU,0.76,,,1262,,bk_27155,Old
241797,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Medical,DNU,0.76,,,1262,,bk_27152,Old
241798,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Mercantile  Trades & Factories,DNU,0.76,,,1262,,bk_27128,Old
241799,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Musical Instruments,DNU,0.76,,,1262,,bk_27126,Old
241800,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Restorations & Repair,DNU,0.76,,,1262,,bk_27144,Old
241801,In-Market:Retail:Art & Collectibles:Collectibles:Antiques:Silver,DNU,0.76,,,1262,,bk_27149,Old
241802,In-Market:Retail:Art & Collectibles:Collectibles:Automotive,DNU,0.76,,,1262,,bk_27929,Old
241803,In-Market:Retail:Art & Collectibles:Collectibles:Commercial Equipment,DNU,0.76,,,1262,,bk_120714,Old
241804,In-Market:Retail:Art & Collectibles:Collectibles:Commercial Equipment:Arcade  Jukeboxes & Pinball,DNU,0.76,,,1262,,bk_27391,Old
241805,In-Market:Retail:Art & Collectibles:Collectibles:Commercial Equipment:Banks & Vending,DNU,0.76,,,1262,,bk_27447,Old
241806,In-Market:Retail:Art & Collectibles:Collectibles:Commercial Equipment:Barware,DNU,0.76,,,1262,,bk_27395,Old
241807,In-Market:Retail:Art & Collectibles:Collectibles:Commercial Equipment:Metalware,DNU,0.76,,,1262,,bk_27422,Old
241808,In-Market:Retail:Art & Collectibles:Collectibles:Currency,BlueKai,0.77,,,1262,,bk_12738,BlueKai
241809,In-Market:Retail:Art & Collectibles:Collectibles:Currency:Coins,BlueKai,0.77,,,1262,,bk_120701,BlueKai
241810,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Ancient Coins,DNU,0.76,,,1262,,bk_12740,Old
241811,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Bullion,DNU,0.76,,,1262,,bk_12739,Old
241812,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Canadian,DNU,0.76,,,1262,,bk_12741,Old
241813,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Coin Collector Supplies,DNU,0.76,,,1262,,bk_12763,Old
241814,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Coin Collector Supplies:Albums & Folders,DNU,0.76,,,1262,,bk_12764,Old
241815,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Coin Collector Supplies:Cleaners,DNU,0.76,,,1262,,bk_12765,Old
241816,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Coin Collector Supplies:Coin Tubes,DNU,0.76,,,1262,,bk_12766,Old
241817,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Coin Collector Supplies:Gloves,DNU,0.76,,,1262,,bk_12767,Old
241818,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Coin Collector Supplies:Holders,DNU,0.76,,,1262,,bk_12768,Old
241819,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Coin Collector Supplies:Magnifiers and Lenses,DNU,0.76,,,1262,,bk_12769,Old
241820,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Coin Collector Supplies:Publications,DNU,0.76,,,1262,,bk_27388,Old
241821,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Exonumia,DNU,0.76,,,1262,,bk_12760,Old
241822,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:Stock & Bond Certificates,DNU,0.76,,,1262,,bk_12762,Old
241823,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins,DNU,0.76,,,1262,,bk_12743,Old
241824,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:By Value,DNU,0.76,,,1262,,bk_12750,Old
241825,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:By Value:Dimes,DNU,0.76,,,1262,,bk_12751,Old
241826,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:By Value:Dollars,DNU,0.76,,,1262,,bk_12752,Old
241827,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:By Value:Halves,DNU,0.76,,,1262,,bk_12756,Old
241828,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:By Value:Halves:Half Cents,DNU,0.76,,,1262,,bk_12754,Old
241829,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:By Value:Halves:Half Dimes,DNU,0.76,,,1262,,bk_12755,Old
241830,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:By Value:Nickels,DNU,0.76,,,1262,,bk_12757,Old
241831,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:By Value:Quarters,DNU,0.76,,,1262,,bk_12758,Old
241832,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:By Value:Two Cents,DNU,0.76,,,1262,,bk_12759,Old
241833,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:Collections & Lots,DNU,0.76,,,1262,,bk_12749,Old
241834,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:Colonial,DNU,0.76,,,1262,,bk_12748,Old
241835,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:Commemorative,DNU,0.76,,,1262,,bk_12747,Old
241836,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:Errors,DNU,0.76,,,1262,,bk_12746,Old
241837,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:Gold,DNU,0.76,,,1262,,bk_12753,Old
241838,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:Mint Sets,DNU,0.76,,,1262,,bk_12745,Old
241839,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:US Coins:Proof Sets,DNU,0.76,,,1262,,bk_12744,Old
241840,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Coins:World,DNU,0.76,,,1262,,bk_12742,Old
241841,In-Market:Retail:Art & Collectibles:Collectibles:Currency:Paper Money,BlueKai,0.77,,,1262,,bk_12761,BlueKai
241842,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Paper Money:US,DNU,0.76,,,1262,,bk_27386,Old
241843,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Paper Money:World,DNU,0.76,,,1262,,bk_27387,Old
241844,In-Market:Retail:Art & Collectibles:Collectibles:Stamps,BlueKai,0.77,,,1262,,bk_13036,BlueKai
241845,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Certification Services,DNU,0.76,,,1262,,bk_27718,Old
241846,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Publications & Supplies,DNU,0.76,,,1262,,bk_27717,Old
241847,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region,DNU,0.76,,,1262,,bk_120736,Old
241848,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:Africa,DNU,0.76,,,1262,,bk_27709,Old
241849,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:Asia,DNU,0.76,,,1262,,bk_27710,Old
241850,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:Australia,DNU,0.76,,,1262,,bk_27711,Old
241851,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:Canada,DNU,0.76,,,1262,,bk_27712,Old
241852,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:Commonwealth/British Colonial,DNU,0.76,,,1262,,bk_27713,Old
241853,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:Europe,DNU,0.76,,,1262,,bk_27714,Old
241854,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:Latin America,DNU,0.76,,,1262,,bk_27715,Old
241855,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:Middle East,DNU,0.76,,,1262,,bk_27716,Old
241856,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:UK (Great Britain),DNU,0.76,,,1262,,bk_27720,Old
241857,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:United States,DNU,0.76,,,1262,,bk_27721,Old
241858,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Region:Worldwide,DNU,0.76,,,1262,,bk_27722,Old
241859,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Topical & Specialty,DNU,0.76,,,1262,,bk_27719,Old
241860,In-Market:Retail:Art & Collectibles:Collectibles:Currency & Stamps:Stamps:Topical & Specialty:Olympics,DNU,0.76,,,1262,,bk_108003,Old
241861,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment,BlueKai,0.77,,,1262,,bk_27612,BlueKai
241862,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Genres,DNU,0.76,,,1262,,bk_120720,Old
241863,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Genres:Disneyana,DNU,0.76,,,1262,,bk_27408,Old
241864,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Genres:Fantasy & Occult,DNU,0.76,,,1262,,bk_27398,Old
241865,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Genres:Science Fiction & Horror,DNU,0.76,,,1262,,bk_23975,Old
241866,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Genres:Science Fiction & Horror:X-Files,DNU,0.76,,,1262,,bk_23976,Old
241867,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Industries,DNU,0.76,,,1262,,bk_120732,Old
241868,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Industries:Advertising,DNU,0.76,,,1262,,bk_27389,Old
241869,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Industries:Movie,DNU,0.76,,,1262,,bk_27615,Old
241870,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Industries:Music,DNU,0.76,,,1262,,bk_27614,Old
241871,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Industries:Television,DNU,0.76,,,1262,,bk_27616,Old
241872,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Industries:Theater,DNU,0.76,,,1262,,bk_27613,Old
241873,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Industries:Video Games,DNU,0.76,,,1262,,bk_27617,Old
241874,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Media,DNU,0.76,,,1262,,bk_120734,Old
241875,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Media:Autographs,DNU,0.76,,,1262,,bk_27409,Old
241876,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Media:Autographs:Originals,DNU,0.76,,,1262,,bk_27610,Old
241877,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Media:Autographs:Reprints,DNU,0.76,,,1262,,bk_27611,Old
241878,In-Market:Retail:Art & Collectibles:Collectibles:Comics,BlueKai,0.77,,,1262,,bk_13037,BlueKai
241879,In-Market:Retail:Art & Collectibles:Collectibles:Comics:Manga,BlueKai,0.77,,,1262,,bk_108764,BlueKai
241880,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Media:Photos & Animation,DNU,0.76,,,1262,,bk_27420,Old
241881,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Media:Trading Cards,DNU,0.76,,,1262,,bk_14554,Old
241882,In-Market:Retail:Art & Collectibles:Collectibles:Entertainment:Media:Trading Cards:Magic:The Gathering,DNU,0.76,,,1262,,bk_14555,Old
241883,In-Market:Retail:Art & Collectibles:Collectibles:Household,DNU,0.76,,,1262,,bk_27392,Old
241884,In-Market:Retail:Art & Collectibles:Collectibles:Household:Appliances,DNU,0.76,,,1262,,bk_27393,Old
241885,In-Market:Retail:Art & Collectibles:Collectibles:Household:Clocks,DNU,0.76,,,1262,,bk_27394,Old
241886,In-Market:Retail:Art & Collectibles:Collectibles:Household:Holiday,DNU,0.76,,,1262,,bk_27449,Old
241887,In-Market:Retail:Art & Collectibles:Collectibles:Household:Kitchen,DNU,0.76,,,1262,,bk_27401,Old
241888,In-Market:Retail:Art & Collectibles:Collectibles:Household:Lighting,DNU,0.76,,,1262,,bk_27399,Old
241889,In-Market:Retail:Art & Collectibles:Collectibles:Household:Linens & Textiles,DNU,0.76,,,1262,,bk_27427,Old
241890,In-Market:Retail:Art & Collectibles:Collectibles:Household:Primitives,DNU,0.76,,,1262,,bk_27132,Old
241891,In-Market:Retail:Art & Collectibles:Collectibles:Household:Tools & Hardware,DNU,0.76,,,1262,,bk_27415,Old
241892,In-Market:Retail:Art & Collectibles:Collectibles:Household:Tools & Hardware:Locks,DNU,0.76,,,1262,,bk_27417,Old
241893,In-Market:Retail:Art & Collectibles:Collectibles:Military,DNU,0.76,,,1262,,bk_27400,Old
241894,In-Market:Retail:Art & Collectibles:Collectibles:Military:Knives & Swords,DNU,0.76,,,1262,,bk_27414,Old
241895,In-Market:Retail:Art & Collectibles:Collectibles:Nature,DNU,0.76,,,1262,,bk_27444,Old
241896,In-Market:Retail:Art & Collectibles:Collectibles:Nature:Insects,DNU,0.76,,,1262,,bk_108717,Old
241897,In-Market:Retail:Art & Collectibles:Collectibles:Nature:Rocks & Fossils,DNU,0.76,,,1262,,bk_27451,Old
241898,In-Market:Retail:Art & Collectibles:Collectibles:Sports,BlueKai,0.77,,,1262,,bk_13187,BlueKai
241899,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Cards,BlueKai,0.77,,,1262,,bk_24845,BlueKai
241900,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Cards:Baseball,DNU,0.76,,,1262,,bk_24846,Old
241901,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Cards:Basketball,DNU,0.76,,,1262,,bk_24848,Old
241902,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Cards:Football,DNU,0.76,,,1262,,bk_24847,Old
241903,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Cards:Hockey,DNU,0.76,,,1262,,bk_24849,Old
241904,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Cards:Olympics,DNU,0.76,,,1262,,bk_108002,Old
241905,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia,BlueKai,0.77,,,1262,,bk_36586,BlueKai
241906,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:Apparel & Souvenirs,DNU,0.76,,,1262,,bk_27703,Old
241907,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:Game Used,DNU,0.76,,,1262,,bk_27705,Old
241908,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:Manufacturer Authenticated,DNU,0.76,,,1262,,bk_27707,Old
241909,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:Sports,DNU,0.76,,,1262,,bk_26092,Old
241910,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:Baseball,BlueKai,0.77,,,1262,,bk_26095,BlueKai
241911,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:Football,BlueKai,0.77,,,1262,,bk_26093,BlueKai
241912,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:Hockey,BlueKai,0.77,,,1262,,bk_26094,BlueKai
241913,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:NASCAR,BlueKai,0.77,,,1262,,bk_26096,BlueKai
241914,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:Olympics,BlueKai,0.77,,,1262,,bk_108001,BlueKai
241915,In-Market:Retail:Art & Collectibles:Collectibles:Sports:Memorabilia:Vintage,DNU,0.76,,,1262,,bk_27706,Old
241916,In-Market:Retail:Art & Collectibles:Collectibles:Toys,DNU,0.76,,,1262,,bk_24853,Old
241917,In-Market:Retail:Art & Collectibles:Collectibles:Toys:Antique,DNU,0.76,,,1262,,bk_24854,Old
241918,In-Market:Retail:Art & Collectibles:Collectibles:Toys:Antique:Bisque,DNU,0.76,,,1262,,bk_24855,Old
241919,In-Market:Retail:Art & Collectibles:Collectibles:Toys:Antique:Bisque:German,DNU,0.76,,,1262,,bk_24856,Old
241920,In-Market:Retail:Art & Collectibles:Collectibles:Toys:Pins & Lunchboxes,DNU,0.76,,,1262,,bk_27411,Old
241921,In-Market:Retail:Art & Collectibles:Collectibles:Toys:Promotional,DNU,0.76,,,1262,,bk_27412,Old
241922,In-Market:Retail:Art & Collectibles:Collectibles:Travel,DNU,0.76,,,1262,,bk_27413,Old
241923,In-Market:Retail:Art & Collectibles:Collectibles:Travel:Souvenirs,DNU,0.76,,,1262,,bk_27423,Old
241924,In-Market:Retail:Art & Collectibles:Collectibles:Travel:Transportation,DNU,0.76,,,1262,,bk_27430,Old
241925,In-Market:Retail:Automotive Parts & Accessories,BlueKai,0.77,,,1262,,bk_2898,BlueKai
241926,In-Market:Retail:Automotive Parts & Accessories:Accessories,BlueKai,0.77,,,1262,,bk_27926,BlueKai
241927,In-Market:Retail:Automotive Parts & Accessories:Accessories:Cargo Barriers,BlueKai,0.77,,,1262,,bk_67784,BlueKai
241928,In-Market:Retail:Automotive Parts & Accessories:Accessories:Sheepskin Seat Covers,BlueKai,0.77,,,1262,,bk_67722,BlueKai
241929,In-Market:Retail:Automotive Parts & Accessories:Accessories:Steering Wheel Cover,BlueKai,0.77,,,1262,,bk_67872,BlueKai
241930,In-Market:Retail:Automotive Parts & Accessories:Accessories:Ute Side Steps,BlueKai,0.77,,,1262,,bk_67789,BlueKai
241931,In-Market:Retail:Automotive Parts & Accessories:Apparel & Merchandise,BlueKai,0.77,,,1262,,bk_27932,BlueKai
241932,In-Market:Retail:Automotive Parts & Accessories:Apparel & Merchandise:Motorcycle,BlueKai,0.77,,,1262,,bk_44371,BlueKai
241933,In-Market:Retail:Automotive Parts & Accessories:Apparel & Merchandise:Motorcycle:Boots,BlueKai,0.77,,,1262,,bk_44364,BlueKai
241934,In-Market:Retail:Automotive Parts & Accessories:Apparel & Merchandise:Motorcycle:Helmets,BlueKai,0.77,,,1262,,bk_28112,BlueKai
241935,In-Market:Retail:Automotive Parts & Accessories:Apparel & Merchandise:Motorcycle:Jackets,BlueKai,0.77,,,1262,,bk_30248,BlueKai
241936,In-Market:Retail:Automotive Parts & Accessories:Automobilia,BlueKai,0.77,,,1262,,bk_27842,BlueKai
241937,In-Market:Retail:Automotive Parts & Accessories:Automobilia:Books & Videos,BlueKai,0.77,,,1262,,bk_27844,BlueKai
241938,In-Market:Retail:Automotive Parts & Accessories:Automobilia:License Plates,BlueKai,0.77,,,1262,,bk_27845,BlueKai
241939,In-Market:Retail:Automotive Parts & Accessories:Automobilia:Magazines,BlueKai,0.77,,,1262,,bk_27846,BlueKai
241940,In-Market:Retail:Automotive Parts & Accessories:Automobilia:Patches & Pins,BlueKai,0.77,,,1262,,bk_27847,BlueKai
241941,In-Market:Retail:Automotive Parts & Accessories:Automotive Tools,BlueKai,0.77,,,1262,,bk_12817,BlueKai
241942,In-Market:Retail:Automotive Parts & Accessories:Automotive Tools:Air Tools,BlueKai,0.77,,,1262,,bk_12822,BlueKai
241943,In-Market:Retail:Automotive Parts & Accessories:Automotive Tools:Diagnostic,BlueKai,0.77,,,1262,,bk_12821,BlueKai
